Date,Open,High,Low,Close,Volume,SMA_3,EMA_3,Daily_Return,Rolling_Std_3
2023-11-27,5.0,5.12,4.92,5.04,13103901.0,4.9366666666666665,4.936751958515654,0.024390243902439046,0.09609023536933477
2023-11-28,5.04,5.49,4.98,5.45,44327667.0,5.136666666666667,5.1933759792578265,0.08134920634920628,0.27790885796126796
2023-11-29,5.61,5.97,5.56,5.61,50052966.0,5.366666666666667,5.401687989628913,0.029357798165137616,0.29399546481763733
2023-11-30,5.69,5.75,5.39,5.42,16209942.0,5.493333333333333,5.410843994814456,-0.033868092691622165,0.1021436896403287
2023-12-01,5.21,5.41,5.21,5.34,9549412.0,5.456666666666667,5.375421997407228,-0.014760147601476037,0.13868429375145355
2023-12-04,5.42,5.46,5.28,5.3,10402614.0,5.353333333333334,5.3377109987036135,-0.0074906367041198685,0.06110100926611959
2023-12-05,5.31,5.4,5.28,5.36,8451891.0,5.333333333333333,5.3488554993518065,0.01132075471698113,0.0305505046331192
2023-12-06,5.4,5.63,5.3,5.54,14036658.0,5.3999999999999995,5.444427749675903,0.033582089552238736,0.12489995996799008
2023-12-07,5.6,5.68,5.4,5.43,28099179.0,5.4433333333333325,5.437213874837951,-0.019855595667870096,0.09073771725880721
2023-12-08,5.49,5.78,5.46,5.67,32876325.0,5.546666666666667,5.553606937418976,0.04419889502762442,0.12013880860629542
2023-12-11,5.7,5.8,5.6,5.63,16095264.0,5.576666666666667,5.591803468709488,-0.007054673721340388,0.12858201014659978
2023-12-12,5.73,6.2,5.65,6.05,55376434.0,5.783333333333334,5.820901734354743,0.07460035523978692,0.231804515342867
2023-12-13,6.18,6.7,6.02,6.29,106283289.0,5.989999999999999,6.055450867177372,0.03966942148760344,0.3340658617698151
2023-12-14,6.23,7.08,6.23,6.97,89773616.0,6.436666666666667,6.512725433588686,0.10810810810810811,0.47721413781796534
2023-12-15,7.19,7.65,7.04,7.52,112610953.0,6.926666666666667,7.016362716794343,0.07890961262553797,0.6161439225808729
2023-12-18,7.99,8.2,7.36,7.57,91711580.0,7.353333333333334,7.293181358397172,0.0066489361702128935,0.33291640592398825
2023-12-19,7.55,7.55,6.57,6.72,118013188.0,7.27,7.006590679198586,-0.11228533685601061,0.4769696007084858
2023-12-20,6.55,6.9,5.81,6.54,53704668.0,6.9433333333333325,6.773295339599294,-0.02678571428571419,0.5501211987674586
2023-12-21,6.6,7.0,6.51,6.95,32840152.0,6.736666666666667,6.8616476697996465,0.06269113149847105,0.20550750189067424
2023-12-22,7.09,7.16,6.57,6.63,18932017.0,6.706666666666667,6.745823834899824,-0.04604316546762599,0.21548395145194787
2023-12-26,6.59,6.6,5.63,5.72,41014387.0,6.433333333333334,6.232911917449911,-0.13725490196078438,0.6381483631048074
2023-12-27,5.54,6.37,5.54,6.31,36146700.0,6.22,6.271455958724955,0.10314685314685312,0.46162755550336376
2023-12-28,6.39,6.64,6.32,6.39,22478844.0,6.14,6.330727979362477,0.01267828843106189,0.36592348927065466
2023-12-29,6.4,6.53,6.25,6.48,13593767.0,6.3933333333333335,6.405363989681239,0.014084507042253724,0.08504900548122356
2024-01-01,6.48,6.99,6.48,6.94,32263113.0,6.603333333333334,6.6726819948406195,0.07098765432098775,0.29501412395569515
2024-01-02,6.95,7.31,6.66,6.88,34951735.0,6.766666666666667,6.776340997420309,-0.008645533141210415,0.25006665778017473
2024-01-03,6.89,7.18,6.81,6.97,29654166.0,6.93,6.873170498710154,0.013081395348837122,0.045825756949720395
2024-01-04,6.93,7.08,6.85,6.99,19261224.0,6.946666666666666,6.931585249355077,0.0028694404591105283,0.05859465277095076
2024-01-05,7.01,7.19,6.6,6.92,28423802.0,6.960000000000001,6.9257926246775385,-0.010014306151645225,0.036055512754848494
2024-01-08,6.95,7.03,6.7,6.75,10728003.0,6.886666666666667,6.837896312338769,-0.024566473988439252,0.12342339054388353
2024-01-09,6.99,6.99,6.4,6.53,16830685.0,6.733333333333333,6.683948156169384,-0.032592592592592506,0.19553345834753474
2024-01-10,6.58,6.65,6.4,6.51,10299362.0,6.596666666666667,6.596974078084692,-0.003062787136294043,0.13316656236963684
2024-01-11,6.48,6.69,6.48,6.62,6248487.0,6.553333333333334,6.6084870390423465,0.016897081413210557,0.058594652770932606
2024-01-12,6.65,6.79,6.46,6.54,11128476.0,6.556666666666666,6.574243519521174,-0.012084592145015116,0.05686240703088621
2024-01-15,6.58,6.68,6.46,6.48,10068627.0,6.546666666666667,6.527121759760587,-0.00917431192660545,0.07023769168577572
2024-01-16,6.42,6.55,6.22,6.45,8838046.0,6.489999999999999,6.488560879880294,-0.00462962962962965,0.04582575694969465
2024-01-17,6.36,6.5,6.32,6.4,6534948.0,6.443333333333334,6.444280439940147,-0.007751937984496138,0.04041451884342585
2024-01-18,6.3,6.43,5.95,6.22,18468448.0,6.3566666666666665,6.332140219970073,-0.028125000000000067,0.12096831541087698
2024-01-19,6.22,6.39,6.2,6.27,3123509.0,6.296666666666667,6.301070109985036,0.008038585209003246,0.09291573243183979
2024-01-22,6.27,6.33,6.2,6.26,3684324.0,6.25,6.280535054992518,-0.0015948963317383713,0.0264575131108685
2024-01-23,6.27,6.46,6.22,6.44,3261417.0,6.323333333333333,6.360267527496259,0.028753993610223683,0.1011599393700162
2024-01-24,6.5,6.57,6.36,6.41,10471711.0,6.37,6.385133763748129,-0.004658385093167738,0.0964365076099924
2024-01-25,6.42,6.5,6.27,6.3,7930191.0,6.383333333333333,6.342566881874065,-0.01716068642745716,0.0737111479584024
2024-01-26,6.3,6.35,6.12,6.17,6924189.0,6.293333333333333,6.2562834409370325,-0.020634920634920673,0.1201388086063168
2024-01-29,6.2,6.25,6.01,6.03,5029530.0,6.166666666666667,6.143141720468517,-0.02269043760129652,0.13503086067023568
2024-01-30,6.09,6.1,5.7,5.8,15921977.0,6.0,5.971570860234259,-0.03814262023217252,0.18681541692272235
2024-01-31,5.8,6.26,5.72,6.2,20853316.0,6.010000000000001,6.085785430117129,0.06896551724137945,0.200748598998874
2024-02-01,6.23,6.39,6.07,6.23,11856210.0,6.076666666666667,6.157892715058565,0.004838709677419395,0.24006943440043463
2024-02-02,6.2,6.39,6.19,6.22,4203295.0,6.216666666666666,6.188946357529282,-0.0016051364365972098,0.015275252316918097
2024-02-06,6.27,6.37,6.27,6.35,5861770.0,6.266666666666667,6.269473178764641,0.020900321543408262,0.07234178138078903
2024-02-07,6.41,6.48,6.29,6.41,5658230.0,6.326666666666667,6.339736589382321,0.009448818897637823,0.09712534856229056
2024-02-09,6.25,6.25,5.8,6.04,5904364.0,6.266666666666667,6.189868294691161,-0.057722308892355745,0.19857828011478473
2024-02-12,6.0,6.17,5.8,6.08,11127312.0,6.176666666666667,6.1349341473455805,0.0066225165562914245,0.20305992547360308
2024-02-13,6.0,6.43,5.92,6.18,12529415.0,6.099999999999999,6.15746707367279,0.016447368421052655,0.07211102550935784
2024-02-14,6.34,6.42,6.26,6.37,8564843.0,6.21,6.263733536836395,0.030744336569579422,0.1473091986266039
2024-02-15,6.39,6.45,5.99,6.03,14408647.0,6.1933333333333325,6.146866768418198,-0.053375196232339106,0.17039170558846287
2024-02-16,6.01,6.06,5.84,5.88,11684920.0,6.093333333333334,6.013433384209099,-0.024875621890547372,0.25106440076869624
2024-02-19,5.99,6.06,5.82,6.02,7445620.0,5.976666666666667,6.016716692104549,0.023809523809523725,0.08386497083612027
2024-02-20,6.1,6.75,5.86,6.27,117022297.0,6.056666666666666,6.143358346052274,0.04152823920265791,0.19756855350319347
2024-02-21,6.44,6.5,6.09,6.24,35437903.0,6.176666666666667,6.191679173026137,-0.004784688995215225,0.13650396819633417
2024-02-22,6.29,6.29,6.16,6.2,7235137.0,6.236666666666667,6.195839586513069,-0.0064102564102563875,0.035118845843030044
2024-02-23,6.18,6.32,6.12,6.24,12235161.0,6.226666666666667,6.217919793256534,0.006451612903225712,0.023094010767868236
2024-02-26,6.24,6.33,6.22,6.25,5948354.0,6.2299999999999995,6.233959896628267,0.0016025641025640969,0.02645751311089384
2024-02-27,6.25,6.47,6.19,6.27,47571335.0,6.253333333333333,6.251979948314133,0.0031999999999998696,0.015275252316958057
2024-02-28,6.28,6.38,6.24,6.27,8362283.0,6.263333333333333,6.2609899741570665,0.0,0.011547005384377708
2024-02-29,6.28,6.35,6.25,6.27,6121004.0,6.27,6.265494987078533,0.0,0.0
2024-03-01,6.31,6.36,6.23,6.32,8336479.0,6.286666666666666,6.292747493539267,0.00797448165869219,0.028867513459720363
2024-03-04,6.36,6.45,6.26,6.32,12040373.0,6.303333333333334,6.3063737467696335,0.0,0.028867513459723437
2024-03-05,6.38,6.38,6.18,6.2,8576025.0,6.28,6.253186873384816,-0.01898734177215189,0.06928203230285403
2024-03-06,6.21,6.28,6.15,6.16,10161968.0,6.226666666666667,6.206593436692408,-0.006451612903225823,0.08326663997872401
2024-03-07,6.2,6.25,6.09,6.15,11080427.0,6.170000000000001,6.178296718346204,-0.0016233766233766378,0.02645751311088092
2024-03-08,6.12,6.27,6.12,6.19,6160551.0,6.166666666666667,6.184148359173102,0.006504065040650486,0.020816659994959446
2024-03-11,6.13,6.38,6.13,6.22,9495698.0,6.186666666666667,6.2020741795865515,0.004846526655896577,0.03511884584302276
2024-03-12,6.29,6.3,6.15,6.17,5020932.0,6.1933333333333325,6.186037089793276,-0.008038585209003135,0.025166114784489685
2024-03-13,6.2,6.27,5.97,6.02,18744663.0,6.136666666666667,6.103018544896638,-0.024311183144246407,0.10408329997336467
2024-03-14,6.04,6.21,6.04,6.18,9734917.0,6.123333333333334,6.141509272448319,0.02657807308970095,0.08962886439839153
2024-03-15,6.2,6.27,6.13,6.22,9033178.0,6.14,6.18075463622416,0.006472491909385036,0.10583005244264101
2024-03-18,6.22,6.26,6.15,6.23,7545903.0,6.21,6.20537731811208,0.001607717041800738,0.02645751311089301
2024-03-19,6.19,6.23,6.05,6.14,17912724.0,6.196666666666666,6.17268865905604,-0.014446227929374111,0.0493288286232932
2024-03-20,5.36,5.36,5.19,5.28,45010786.0,5.883333333333333,5.72634432952802,-0.1400651465798045,0.5244362052083572
2024-03-21,5.4,5.62,5.35,5.44,29102209.0,5.62,5.58317216476401,0.030303030303030276,0.4573838650411766
2024-03-22,5.49,5.55,5.19,5.43,8281048.0,5.383333333333333,5.506586082382005,-0.0018382352941177516,0.08962886439833896
2024-03-25,5.47,5.5,5.28,5.39,3331395.0,5.419999999999999,5.448293041191002,-0.007366482504604033,0.026457513110702546
2024-03-26,5.34,5.45,5.3,5.35,3425397.0,5.39,5.399146520595501,-0.007421150278293154,0.04000000000003232
2024-03-27,5.35,5.5,5.2,5.36,6268578.0,5.366666666666666,5.37957326029775,0.0018691588785046953,0.020816659994715776
2024-03-28,5.32,5.42,5.31,5.34,5000978.0,5.3500000000000005,5.359786630148875,-0.003731343283582156,0.010000000000102285
2024-03-29,5.4,5.4,5.31,5.34,3056257.0,5.346666666666667,5.349893315074437,0.0,0.011547005383878919
2024-04-01,5.35,5.44,5.29,5.31,2340701.0,5.33,5.329946657537219,-0.005617977528089901,0.017320508075738778
2024-04-02,5.35,5.35,5.19,5.24,5487193.0,5.296666666666666,5.28497332876861,-0.013182674199623268,0.05131601439448053
2024-04-03,5.26,5.33,5.24,5.28,4565990.0,5.276666666666667,5.2824866643843045,0.007633587786259444,0.03511884584285529
2024-04-04,5.3,5.44,5.29,5.35,8316403.0,5.29,5.316243332192152,0.01325757575757569,0.055677643628310174
2024-04-08,5.35,5.41,5.3,5.4,3207757.0,5.343333333333334,5.358121666096077,0.009345794392523477,0.06027713773343335
2024-04-09,5.36,5.53,5.36,5.47,8207555.0,5.406666666666666,5.414060833048039,0.012962962962962843,0.060277137733440934
2024-04-15,5.5,5.68,5.37,5.59,14072774.0,5.486666666666667,5.502030416524019,0.021937842778793515,0.09609023536935096
2024-04-16,5.72,5.77,5.65,5.67,11557018.0,5.576666666666665,5.58601520826201,0.014311270125223707,0.10066445913696973
2024-04-17,5.6,5.79,5.5,5.69,9423506.0,5.6499999999999995,5.638007604131005,0.003527336860670305,0.05291502622135198
2024-04-18,5.7,5.77,5.56,5.59,11267977.0,5.6499999999999995,5.614003802065502,-0.017574692442882345,0.05291502622135198
2024-04-19,5.65,5.73,5.39,5.46,21408159.0,5.580000000000001,5.537001901032751,-0.023255813953488302,0.11532562594673097
2024-04-22,5.53,5.65,5.38,5.44,20540084.0,5.496666666666666,5.488500950516375,-0.003663003663003539,0.0814452781524943
2024-04-23,5.5,5.51,5.35,5.36,5611939.0,5.419999999999999,5.424250475258187,-0.014705882352941235,0.05291502622131548
2024-04-24,5.44,5.48,5.25,5.3,11249579.0,5.366666666666667,5.362125237629094,-0.011194029850746356,0.07023769168569644
2024-04-25,5.38,5.38,5.24,5.29,10396140.0,5.316666666666666,5.326062618814547,-0.0018867924528301883,0.037859388972011236
2024-04-26,5.31,5.5,5.25,5.27,13428775.0,5.286666666666666,5.298031309407273,-0.003780718336483968,0.015275252316525422
2024-04-29,5.28,5.31,5.15,5.18,8563701.0,5.246666666666666,5.239015654703636,-0.017077798861480087,0.058594652770818996
2024-04-30,5.38,5.38,5.06,5.1,7936919.0,5.183333333333333,5.1695078273518185,-0.015444015444015413,0.08504900548114441
2024-05-02,5.0,5.12,4.87,4.9,20168992.0,5.06,5.034753913675909,-0.039215686274509665,0.14422205101854665
2024-05-03,4.95,5.07,4.94,5.01,6231873.0,5.003333333333333,5.022376956837954,0.02244897959183656,0.1001665280087548
2024-05-06,5.05,5.05,4.98,5.0,4848114.0,4.97,5.011188478418977,-0.001996007984031878,0.06082762530293935
2024-05-07,5.11,5.11,4.97,4.99,3243941.0,5.0,5.000594239209489,-0.0020000000000000018,0.009999999999765573
2024-05-08,5.0,5.05,4.91,4.93,4340483.0,4.973333333333334,4.965297119604744,-0.012024048096192508,0.037859388971934665
2024-05-09,4.98,5.08,4.94,5.01,5777825.0,4.976666666666667,4.987648559802372,0.016227180527383478,0.04163331998926221
2024-05-10,5.0,5.06,4.96,4.99,2937556.0,4.976666666666667,4.988824279901186,-0.003992015968063756,0.04163331998926221
2024-05-13,5.0,5.11,4.97,5.05,6953515.0,5.016666666666667,5.019412139950592,0.012024048096192397,0.030550504632966716
2024-05-14,5.08,5.24,5.06,5.11,4422084.0,5.05,5.064706069975296,0.011881188118811892,0.05999999999996746
2024-05-15,5.17,5.17,5.06,5.13,3799100.0,5.096666666666667,5.097353034987648,0.003913894324853118,0.04163331998928367
2024-05-16,5.13,5.15,5.05,5.07,1718749.0,5.103333333333333,5.083676517493824,-0.011695906432748426,0.030550504632986895
2024-05-17,5.1,5.22,5.0,5.16,5272771.0,5.12,5.121838258746912,0.017751479289940697,0.045825756949526134
2024-05-20,5.15,5.2,5.02,5.06,3419162.0,5.096666666666667,5.0909191293734555,-0.019379844961240456,0.05507570547283149
2024-05-21,5.06,5.08,4.99,5.0,3855589.0,5.073333333333333,5.045459564686728,-0.011857707509881354,0.08082903768652556
2024-05-22,5.01,5.08,4.92,4.95,7828131.0,5.003333333333333,4.997729782343364,-0.010000000000000009,0.055075705472819654
2024-05-23,5.0,5.0,4.92,4.98,5508421.0,4.976666666666667,4.988864891171682,0.0060606060606061,0.025166114784138098
2024-05-24,4.92,5.05,4.92,5.01,3906368.0,4.98,4.999432445585841,0.0060240963855420215,0.0299999999999188
2024-05-27,5.02,5.08,4.86,4.91,8008934.0,4.966666666666668,4.9547162227929205,-0.019960079840319334,0.051316014394419227
2024-05-29,4.97,4.97,4.87,4.91,6466817.0,4.943333333333334,4.932358111396461,0.0,0.05773502691891514
2024-05-30,4.99,4.99,4.87,4.91,2593579.0,4.91,4.92117905569823,0.0,0.0
2024-05-31,4.92,4.97,4.85,4.88,4778029.0,4.8999999999999995,4.900589527849116,-0.006109979633401319,0.017320508075511602
2024-06-03,4.94,4.97,4.88,4.92,1386929.0,4.903333333333333,4.910294763924558,0.008196721311475308,0.020816659994515145
2024-06-04,4.91,4.92,4.83,4.87,3295795.0,4.890000000000001,4.890147381962279,-0.010162601626016232,0.026457513110526562
2024-06-05,4.92,4.92,4.83,4.84,1322065.0,4.876666666666666,4.86507369098114,-0.006160164271047264,0.040414518843192845
2024-06-06,4.85,4.89,4.73,4.75,5353917.0,4.82,4.80753684549057,-0.018595041322314043,0.062449979983923744
2024-06-07,4.75,4.8,4.59,4.69,10547974.0,4.76,4.748768422745285,-0.012631578947368327,0.07549834435265045
2024-06-10,4.7,4.79,4.68,4.72,741139.0,4.72,4.734384211372642,0.006396588486140553,0.02999999999984562
2024-06-11,4.73,4.78,4.6,4.63,2354681.0,4.680000000000001,4.682192105686321,-0.01906779661016944,0.045825756949449896
2024-06-12,4.61,4.68,4.59,4.64,1382998.0,4.663333333333333,4.66109605284316,0.002159827213822796,0.04932882862305892
2024-06-13,4.65,4.85,4.65,4.78,3532671.0,4.683333333333334,4.7205480264215804,0.030172413793103647,0.08386497083600197
2024-06-14,4.85,4.85,4.71,4.83,1981190.0,4.75,4.77527401321079,0.010460251046024993,0.09848857801791631
2024-06-20,4.88,5.09,4.83,5.02,20657396.0,4.876666666666666,4.897637006605395,0.039337474120082705,0.12662279942145618
2024-06-21,5.06,5.14,4.92,4.97,7768926.0,4.94,4.933818503302698,-0.009960159362549792,0.09848857801793072
2024-06-24,4.95,5.0,4.88,4.93,10443245.0,4.973333333333333,4.931909251651349,-0.008048289738430636,0.04509249752816941
2024-06-25,4.96,4.96,4.82,4.84,2281918.0,4.913333333333333,4.885954625825674,-0.018255578093306246,0.06658328118474612
2024-06-26,4.83,4.88,4.72,4.73,7351307.0,4.833333333333333,4.807977312912837,-0.022727272727272596,0.10016652800873954
2024-06-27,4.73,4.78,4.72,4.73,3880923.0,4.766666666666667,4.768988656456418,0.0,0.06350852961078912
2024-06-28,4.77,4.99,4.75,4.87,5797301.0,4.776666666666667,4.81949432822821,0.029598308668076,0.0808290376864941
2024-07-01,4.93,4.93,4.84,4.87,1956302.0,4.823333333333334,4.844747164114105,0.0,0.08082903768649904
2024-07-02,4.87,5.09,4.83,5.03,11064446.0,4.923333333333334,4.937373582057052,0.03285420944558526,0.09237604307030652
2024-07-03,5.06,5.44,5.06,5.4,31468760.0,5.1000000000000005,5.168686791028526,0.07355864811133195,0.2718455443813575
2024-07-04,5.51,5.65,5.33,5.53,29276220.0,5.32,5.349343395514263,0.024074074074074137,0.25942243542145677
2024-07-05,5.66,5.77,5.5,5.7,34409587.0,5.543333333333334,5.524671697757132,0.030741410488245968,0.1504437879519678
2024-07-08,5.7,5.85,5.59,5.79,17587329.0,5.673333333333333,5.657335848878565,0.015789473684210575,0.13203534880227552
2024-07-09,5.85,6.1,5.71,5.93,43339979.0,5.806666666666666,5.793667924439283,0.024179620034542326,0.11590225767145622
2024-07-10,6.0,6.0,5.71,5.74,16102902.0,5.82,5.766833962219641,-0.03204047217537931,0.09848857801799928
2024-07-11,5.71,5.83,5.61,5.69,7219643.0,5.786666666666666,5.72841698110982,-0.008710801393728151,0.1266227994215114
2024-07-12,5.75,5.76,5.43,5.61,7095310.0,5.680000000000001,5.66920849055491,-0.01405975395430581,0.06557438524306153
2024-07-15,5.69,5.75,5.52,5.63,7402428.0,5.6433333333333335,5.649604245277455,0.0035650623885916666,0.04163331998938184
2024-07-18,5.63,5.67,5.5,5.53,4229979.0,5.59,5.589802122638728,-0.017761989342806372,0.052915026221331936
2024-07-19,5.5,5.56,5.35,5.38,3859518.0,5.513333333333333,5.4849010613193645,-0.027124773960217063,0.12583057392119296
2024-07-22,5.55,5.55,5.14,5.18,5385243.0,5.363333333333333,5.332450530659682,-0.03717472118959109,0.17559422921421797
2024-07-23,5.21,5.39,5.15,5.25,3053493.0,5.27,5.291225265329841,0.013513513513513598,0.10148891565092646
2024-07-24,5.27,5.39,5.21,5.3,4074818.0,5.243333333333333,5.29561263266492,0.00952380952380949,0.06027713773342167
2024-07-25,5.34,5.37,5.15,5.18,3335884.0,5.243333333333333,5.23780631633246,-0.02264150943396226,0.06027713773342167
2024-07-26,5.18,5.2,5.1,5.12,3799117.0,5.2,5.17890315816623,-0.01158301158301156,0.09165151389911734
2024-07-29,5.2,5.2,5.12,5.15,1644574.0,5.15,5.164451579083115,0.005859375,0.029999999999993678
2024-07-30,5.16,5.24,5.14,5.17,1277380.0,5.1466666666666665,5.167225789541558,0.003883495145631022,0.025166114784227714
2024-07-31,5.21,5.21,5.07,5.11,1438500.0,5.1433333333333335,5.1386128947707785,-0.011605415860734936,0.03055050463303177
2024-08-01,5.11,5.15,5.06,5.11,1619389.0,5.13,5.12430644738539,0.0,0.034641016151369546
2024-08-02,5.1,5.18,5.07,5.11,2224366.0,5.11,5.117153223692695,0.0,0.0
2024-08-05,5.1,5.15,5.01,5.06,2843925.0,5.093333333333334,5.088576611846348,-0.009784735812133238,0.0288675134594666
2024-08-06,5.16,5.16,5.0,5.01,3459201.0,5.06,5.049288305923174,-0.009881422924901129,0.049999999999988554
2024-08-07,5.08,5.08,5.0,5.01,2975191.0,5.026666666666666,5.029644152961587,0.0,0.02886751345945538
2024-08-08,5.03,5.06,4.97,5.01,2875842.0,5.01,5.019822076480793,0.0,0.0
